merchant,western,japan,service,location,meat,alcohol,cafe,time
1984,0.0,0.0,0.0634920634920634,0.2222222222222222,0.0,0.0158730158730158,0.5714285714285714,0.1587301587301587
21세기 우리바다수산,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0227272727272727,0.0,0.2727272727272727
38도씨식당,0.3076923076923077,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0
943킹스크로스,0.0,0.0062111801242236,0.031055900621118,0.1118012422360248,0.0031055900621118,0.077639751552795,0.5496894409937888,0.0559006211180124
가로수포차,0.3333333333333333,0.0,0.25,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.0,0.0
가미우동,0.0,1.3874538745387457,0.062730627306273,0.029520295202952,0.007380073800738,0.1476014760147601,0.0,0.1033210332103321
가비애,0.0,0.0,0.1458333333333333,0.0,0.0,0.0208333333333333,0.4583333333333333,0.3125
감성타코 홍대점,0.0,0.0,0.1122448979591836,0.0612244897959183,0.0714285714285714,0.010204081632653,0.0408163265306122,0.0918367346938775
강강술래 홍대점,0.0,0.0,0.0625,0.0,0.5625,0.0,0.0625,0.0
개화기요정,0.0,0.0333333333333333,0.3,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666
겨울이머무는집,0.0,0.0,0.0862068965517241,0.0172413793103448,0.0,0.0,0.2068965517241379,0.3620689655172414
경주식당,0.4339622641509434,0.0,0.1320754716981132,0.0566037735849056,0.7169811320754716,0.0,0.0,0.1698113207547169
고고갈비 홍대상수점,0.0,0.0,0.1707317073170731,0.0,0.951219512195122,0.0,0.0,0.0365853658536585
고베규카츠 상수점,0.0769230769230769,1.0,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769
고수포차,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,0.0,0.0
광동포차,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
괴르츠,0.4444444444444444,0.0,0.1555555555555555,0.0,0.0222222222222222,0.0,0.0444444444444444,0.1111111111111111
구공탄곱창 본점,0.0,0.0,0.075,0.025,0.4,0.025,0.0,0.025
구스토타코,0.0099009900990099,0.0,0.1287128712871287,0.0198019801980198,0.0297029702970297,0.0396039603960396,0.0099009900990099,0.0396039603960396
금옥당 서교점,0.0,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0,0.7142857142857143,0.0857142857142857
김앤김대게 서교점,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727
꼼보포차 홍대2호점,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.15
