user_name,user_rank,num_response,user_star,time,rating,content
Y,14,22,4.8,2023.05.14.,5.0,"진짜 개존맛탱,,, 엑소때매 먹다가 이젠 너무 빠져버렷어요 여기 떡볶이랑 순대 진짜맛맀음 ㄹㅇ떡볶이 순대 개추천"
.,40,299,3.1,2023.04.12.,5.0,다 맛있음 특히 순대 짱
마스크,21,47,3.6,2023.03.27.,1.0,바로 이전에 글 남기신 분이 제가 하고싶은 말들을 모두 써주셨네요...여기도 문 닫을 날은 시간 문제네~
띠용,8,14,3.5,2023.03.01.,5.0,맛있어요 우리가 생각하는 옛날 분식맛나고 가격도 저렴한축에 속해요 적당히 깨끗하고 오픈주방이라 좋아요 사람많아서 음식나올때 최소 10분정도는 기다려야합니다 엄청 뜨겁게나오지도않지만 식어서나오지도않아요
n'jerky,7,8,1.0,2023.02.11.,1.0,"계산하려고 두 손으로 공손히 카드 드리는데 젊은 남자가 주머니에 손 처넣고 한손으로 받고앉았음 라면먹는데 계란껍질 씹히고, 뱉으려고 휴지 어딨냐 물으니까 성질내고 진짜 최악임"
히꾸,27,82,4.8,2022.12.06.,3.0,나쁘지 않음 ..
박명근,3,2,3.0,2022.10.10.,1.0,그야먈로 최악. 붐비지도 않는데 배달받느라 온 신경이 팔려서 본점은 10초면 나오는 홀주문이 10분이상 걸림.
미곰74,61,467,3.2,2022.09.11.,2.0,그냥저냥
li,4,1,1.0,2022.08.19.,1.0,최악입니다. 후기 잘 안 쓰는 사람인데 화가 나서 작성해봅니다. 제일 처음에 와서 기다리고 있었는데 주문도 안 받고 일 하는 거 계속 기다리다가 여기서 줄 서시면 안 된다고 뒤로 가서 다시 서라고 해서 섰습니다. 주문도 느릿느릿 받으시고 계속 기다린 손님한테 배달 건 해야되니 또 기다리라는 건 뭔가요? 하다하다 주문 언제 받으시는 거냐고 물어봤는데 여유롭게 좀 기다리세요~ 해서 안 사고 나가려다가 너무 오래 기다려 참았어요. 손님 응대 정말 엉망이구요 떡볶이 담으시면서 제 팔에 국물이 튀겨 작게 데였네요; 한 10분 정도 기다리니 그제서야 주문 받으시고 할 일 하시느라 카드도 안 주시고 뭐하자는 건지 모르겠습니다 총 25분 정도 기다렸구요 다시 방문 할 생각 없습니다.
전진수,28,71,3.8,2022.07.22.,2.0,"아내와 나 둘 모두 떡볶이와 튀김을 좋아해 말로만 듣던 조폭 떡볶이를 먹어보았는데, 둘 다 이게 왜 유명한거지?라 생각하며 먹었습니다. 정말로 동네 길거리 떡볶이 정도의 맛인데, 아니 어쩌년 동네 맛있게 하는 집보다 더 맛이 별로인, 왜 유명해 진것인지 의아했습니다. 가격은 비싼 것 같지는 않은데 그래도 앞으로 다시 먹을 것 같지는 않습니다."
