user_name,user_rank,num_response,user_star,time,rating,content
설렁거,22,39,4.5,2022.03.07.,3.0,여긴 알마니볶음밥 맛집!!! 너무너무 맛있어서 더 먹고 싶었어요. 그러나… 반찬 상태가 너~~~무 안 좋아요. 콩나물이 왜 검정색이죠…
민,8,7,2.6,2022.02.26.,1.0,반찬상태가 안좋네요 비린내나고 오래된것 같아요서비스도 형편없네요 여기 좋아했었는데 기분상해서 다신 안오려고요
빡세,24,129,4.7,2022.01.19.,5.0,쭈꾸미랑 볶음밥 완벽합니다:)
뉘른베르크요새의밍크고래,16,29,4.3,2021.12.07.,4.0,쭈꾸미도 주꾸미지만 진짜 볶음밥이 제일 맛있음 ㅎㅎㅎㅎ
아림's,3,4,5.0,2021.11.02.,5.0,쭈꾸미 너무 맛있어서 또 오고 싶어지는 맛이에요! 스트레스 확 풀려요!
정현,21,62,5.0,2021.11.02.,5.0,매운거 잘못먹는데도 불구하고 진짜 잘먹었어요! 소스도 완전 맛있어서 후회없는 외식이었습니당
좋은곳만 후기 적음,7,10,4.8,2021.10.02.,4.0,쭈꾸미 너무 안매워서 아쉬웠어요 ㅠㅠ 볶음밥은 너무 맛있습니다.
.,13,36,5.0,2021.10.01.,5.0,요즘 쭈꾸미가 철이라 그런지 홍수 쭈꾸미 정말 맛있네요 쪼꼬미도 크고 양념도 매콤달콤해서 맛있게 먹고 왔습니다~
코나,20,66,5.0,2021.10.01.,5.0,홍스쭈꾸미 정말 맛있네요~ 쭈꾸미 양념이 제대로 살아있고 너무 감동적인 맛입니다
아왜또,21,61,5.0,2021.09.24.,5.0,진짜 겁나 많네요 ㅎㅎㅎ 이렇게 주시고 남는게 있으신가 궁금하네요.. 아무튼 너무 맛있게 잘 먹었구요. 자주 찾아 올게요~
SSONGVELY♥,12,16,5.0,2021.09.24.,5.0,적당히 매콤하니 중독성 있네요~ 서비스도 친절하시고 쭈꾸미도 너무 맛있게 먹고 왔어요ㅎㅎ
★썬★,5,11,5.0,2021.09.03.,5.0,양념이넘맛있어용ㅎ맵지만끌리는맛ㅎ
박시온,10,18,5.0,2021.09.03.,5.0,볶음밥이 찐입니다 너무 맛있어요
지은,8,14,5.0,2021.09.01.,5.0,맛있고 양도 많아서 좋아요 매장도 깨끗하네용
글렛,18,49,4.0,2021.08.28.,4.0,이집은 볶음밥이 메인임 쭈꾸미는 냉동이라 매운맛으로 드시면 괜춘!!
N/A,17,44,3.8,2021.08.27.,3.0,쭈꾸미는 냉동같아요 물너무많이나옴 근데 볶음밥 존맛..볶음밥은 안배신함..근데쭈꾸미는 배신함
성욱,15,40,4.8,2021.08.25.,5.0,쭈꾸미 매콤한 맛이 진짜 진하게 나서 너무 좋아요 감사합니다 맛있게 먹고 갑니다~~^^
장예원,18,62,5.0,2021.08.24.,5.0,쭈꾸미 양념도 잘베어있고 재료가 싱싱해서 식감도 좋고 맛있었어요 마무리 볶음밥까지 굿굿
이소라,18,56,5.0,2021.08.23.,5.0,쭈꾸미랑 날치알이랑 정말 잘어울리고 가성비도 좋아서 자주 방문하게 될것 같아요!
Paul.h,26,65,3.5,2021.08.18.,5.0,알아서 다해주고 먹기만 하면 되는 곳..맛도 좋음.
이수현,3,3,5.0,2021.08.17.,5.0,쭈꾸미 너무 맛있어요 ㅎㅎ 맥주를 부르는 맛 ㅎㅎ 정말 맛나고 푸짐하게 먹고와서 좋았어요 ㅎㅎ 친구들이랑 자주갈거같아요 굿굿 친절하고 깔끔함
김지원,15,33,4.9,2021.08.17.,5.0,주꾸미가 되게 쫄깃하고 마지막으로 볶음밥도 먹었는데 되게 맛있었습니다
세떡잉,16,39,4.5,2021.08.13.,5.0,쭈꾸미 너무 좋아요 소스가 맵지도 않고짜지않아서 애들이 먹기 괜찮은거 같아요
Ella,2,3,5.0,2021.08.13.,5.0,쭈꾸미 비리지도 않고 너무 맛있어요!!!볶음밥도 역시!!!
--,19,56,5.0,2021.08.12.,5.0,오랜만에 홍대왔다가 홍스쭈꾸미생각나서 먹고왔는데 너무 맛있었습니다!!
원,18,58,4.9,2021.08.12.,5.0,너무 맛있게 잘 먹고 갑니다 ! 음식이 너무 맛있고 간이 적절해서 잘 먹었어요양도 푸짐하네요 가성비 갑 ㅎㅎ 잘 먹고 갑니다!
김혜지,2,2,5.0,2021.08.11.,5.0,쭈꾸미 먹으면 볶음밥 필수죠ㅋㅋ양념이 너무 맛있어요!!
미니,33,214,5.0,2021.08.09.,5.0,쭈꾸미는 여기서만 먹어요 ㅋㅋ 양념도 딱이고 쭈꾸미도 실하고 넘 맛있음
김민경,7,14,5.0,2021.08.06.,5.0,잘 먹었습니당
kkk,22,82,5.0,2021.08.05.,5.0,친구가 맛있다고해서 같이 먹으러갔는데 쭈꾸미가 매콤한게 너무 맛있었습니다 평소에 쭈꾸미요리 좋아하는데 종종생각날것같은 맛이네요
TAEHEE.O,13,31,5.0,2021.08.05.,5.0,쭈꾸미 너무 좋아요 ㅎㅎ 소스도 맵지도 않고 짜지않아서 좋아요 쭈꾸미 크기도 작지 않아요 신선함도 굿 ! 마지막에 볶음밥 안먹으면 서운해요 ~ 매장도 깔끔 !
준영,20,58,5.0,2021.08.04.,5.0,오랜만에 쭈꾸미 먹었는데 너무 맛있게 잘 먹었습니다 ㅎㅎ 맛있게 맵고 적당히 자극적이라 더 좋았어요 :)
덕규,11,19,4.9,2021.06.02.,5.0,쭈꾸미 진짜 맛있네요 매콤하니~~ 쏘주한잔 땡기는 맛이에요
우대경,9,17,4.8,2021.06.02.,5.0,홍스 사랑해!
호밍,11,20,4.4,2021.06.02.,5.0,쭈꾸미 하면 홍스 !! 맛있어용
최수빈,1,1,5.0,2021.05.14.,5.0,맛있어요!
귱,22,59,2.9,2021.04.01.,1.0,쭈꾸미 볶음에서 진짜 생쭈꾸미 맛이 나요떡도 진짜 생떡 맛이 나요재료가 오래된건지..그만큼 비린내? 가 계속 나더라구요다신안갈것같아오..
나는나야,21,57,4.6,2021.01.04.,1.0,응대가 너무 구려요 진짜 갈때마다 기분 더러워요
DL,33,93,4.6,2020.10.14.,4.0,리뷰가 구려서 기대도안하고갔는데 평일 낮에 (4시)가서그런가 아주쾌적하고 맛나게먹음. 저녁에는 좀 거시기할거같긴함ㅎ 낮엔 손님부터 별루없었고 웬 인디아계열로보이는 청년이 일하고있었음.쭈삼+알마니 2인분시켰는데 맛났음. 찬은 별거없음.반전은 알마니볶음밥. 밥안먹었음 별3개였음ㅋ밥볶고 알 이빠이깔아주는데 좀 꼬실려서먹으니 ㅈㅁㅌ임ㅋ저녁전에 해떴을때 온다면 추천.ㅎ
ari,7,13,3.1,2020.09.15.,1.0,대이하네요...
stephanie,3,4,3.8,2020.08.28.,3.0,
m_doong,11,11,4.5,2020.07.22.,3.0,맛3.5점 서비스2점
솔,2,2,1.0,2020.04.24.,1.0,진짜 별로에요..... 예전에 주던 감자 샐러드 이젠 안 주네요.......알마니랑 이것때메 갔는데... 매운맛시켰는데 둘이 먹었는데 둘 다 위염 걸렸어요 새벽 내내 배아파서 잠도 못 자고 화장실 계속 가고 속 다 베리는 화학적인 매운맛이에요ㅠㅠ 옛날에 진짜 좋아하던 맛집이라 오랜만에 갔는데 가격도 엄청 오르고 양도 적어지고 너무 많이 바뀌었네요..
달빛연하,28,276,3.2,2020.04.09.,3.0,
서영,3,3,4.7,2020.03.13.,5.0,
연남노가리,1,1,4.0,2020.02.25.,4.0,뽂빱~너무 맛있었어요매운맛도 제입맛에 적당
쌍칼형님,1,1,5.0,2020.02.21.,5.0,맵지만맛있게먹고갑니다
헬로똣또,42,335,3.0,2020.02.19.,2.0,되게 맛있게 맵고 쭈꾸미 좋아하면 아주 좋아할 집이지만 서비스가 개판. 불친절 짜증나면 못감
로이,12,26,3.8,2020.02.11.,4.0,직원은 불친절하지만 맛은 있음마요네즈 먹을 사람은 사들고 가야함
Martino,9,12,3.1,2019.12.05.,2.0,가격에 비해 맛이 살짝 모자랍니다위생과 서비스는 최악이네요외국인들 대상으로 장사하는 곳입니다
rosy,20,49,4.7,2019.11.28.,5.0,넘 맛있어요 ㅜㅜ
수,2,1,1.0,2019.11.22.,1.0,"다신 가고싶지 않습니다. 친철과 서비스를 바라는것도 아닙니다. 하지만 기분을 나쁘게 하거나 무시하는 것은 잘못되었다고 생각합니다. 자리에 앉는 순간부터 계산할때 까지 상당히 기분나빴습니다. 불친철한건 물론이고 손님 테이블 바로옆에 기대서 3~4명의 종업원들이 모여 큰소리로 이야기하고 쳐다봐서 식사하는 내내 부담스럽고 너무 불편했습니다. 주문을 해도, 뭘 물어도 대답조차 하지 않고 다른 손님들이 불러도 계속해서 핸드폰보고 귀찮다는 듯이 행동하는 모습이 보기에 정말 불편했습니다. 그릇들도 집어던지듯이 놓고 정리를 할 때에도 지나치게 큰 소리를 내어 일행의 목소리조차 들리지 않을정도 였습니다. 쓰레기를 손님이 식사하고있는 테이블 쓰레기통에 던지기까지 했습니다. 정말 최악이었습니다. 기분이 나쁘니 음식도 맛없고 그냥 빨리 나가고 싶은 마음뿐 이었습니다. 제가 가본 음식점중 제일 최악이네요."
ㅇㅎㅇ,2,1,1.0,2019.11.22.,1.0,밥먹고 있는데 옆에서 쳐다봄. 종업원 부르면 핸드폰 보면서 어슬렁어슬렁 걸어옴.밑반찬 주세요(추가한거 아님) 하니까 대답도 안하고 턱주가리로 셀프바 가리킴.밥먹는데 테이블 옆에 서서 종업원들 하는말 : 아 오늘회전율 개느리네. 손님들 개안나가네. (들어온지 30분도 안됌) 테이블 밑에 쓰레기통 있는데 쓰레기를 멀리서 내 발밑으로 던져서 골인시킴밥먹는 테이블 사이로 음식물쓰레기와 주방쓰레기 대형봉투들 끌고다님테이블 치우는데 식기 다 깨부수는줄. 다던짐먹고 일어나려는데 일어나기도 전에 옆에서 행주들고 서있음.살면서 리뷰 처음써봄. 종업원 사장 포함해서 한두명이 아니고 전체가 다이럼.알바하시는 분들 힘든거 알아서 불친절한거 이해하고 종업원에게 친절하게 대하는 편인데 밥먹다 이렇게까지 화가난 적 처음. 외국인분들도 많이 오는 곳인데 내가 다 민망.그렇게 일하기 싫고 집에가고 싶어서 다 던지면서 일할거면 그냥 집가서 쉬길.
솔직한평가,31,155,3.1,2019.11.09.,1.0,한국 남자 직원들이랑 점장인지 뭔지 ㅋㅋ외국인 직원들 무시하고일단 위생 최악임.. 외국 야시장 길거리 음식도 그냥 먹는데여기는 그냥 물컵에서 냄새나고 젓가락에 뭐 묻어있는 정도.. 가지마세요
KS,8,22,3.4,2019.08.14.,1.0,여러모로 별로입니다. 가격 맛 서비스 양 위생 뭐하나 나은 점이 없어보입니다
오벼리,4,5,3.4,2019.07.28.,2.0,맛은 잇는데 가격에비해 쭈꾸미 양이 너무 적고 볶음밥으로 양채우는 느낌.. 무엇보다 알바가 너무 별로.. 주문한게 안나오길래 물엇더니 죄송하다고는 안하고 주문안들어갓다고 지금 넣겟다고 아님 취소하라고 너무 당당하게말하더라구요 ㅠ 다시 가진 않을듯
별로인곳만 리뷰함,8,15,1.9,2019.07.18.,1.0,맛도 평범 사장님 너무 불친절함 뭐 달라고해도 빤히 쳐다보면서 비웃고 코웃침
JKM,24,94,4.0,2019.07.11.,4.0,"다른 후기들처럼 직원 응대 스타일과 위생은 불만족스러우나 알마니 볶음밥이 너무 땡김맛있다기보다 땡김메인 쭈꾸미보다 맛있는 볶음밥, 알마니 볶음밥~~"
한승범 이냐시오,3,2,4.5,2019.03.30.,4.0,"입맛에 맞아 종종 방문합니다. 특히 알마니 볶음밥은 홍스쭈꾸미의 특징이자 맛집의 이유이기도 하죠. 그러나 여전히 불만스러운 직원들의 서비스와 불친절, 퉁명스러움은 여길 계속 와야하는가? 싶은 불쾌감을 가져올때까 있습니다. 오늘은 특히나 직원들의 불친절함이 극에 달한것 같습니다. 손님이 많아 일이 힘들면 다른 일자리 알아보라고 하세요. 손님 대부분이 두번 볼일 없는 외국인이라는 생각에서인지 너무 막 대하는거 아닌가 싶습니다. 극진한 친절은 둘째치더라도 최소한 불쾌함은 느끼지 않게 해주었으면 좋겠습니다. 동네 주민으로서, 자주가는 단골로서, 평가합니다."
비틀주,2,3,1.0,2019.01.23.,1.0,별한개도 아까울듯 맛평가는 두번째고 직원들서비스 형편없는듯 친절응대바라지말아요. 대기한걸후회 다신안가네요
동물덕후,37,421,4.1,2019.01.06.,3.0,야채없는 주꾸미볶음 스타일입니다. 그냥 가기편한 위치라 갑니다.
김영수,2,2,2.5,2018.08.11.,1.0,서비스 최악이네요. 앞에 기다리는팀도 없는데 땡볕에 바깥 세워두고 종업원들 많아서 교육이 안된건지 불친절하고 집가까워서 갔는데 홍대라서 이정도 인기지...쯧쯧
뜯고맛보고느낀것만씀,35,178,3.5,2018.07.14.,5.0,맛있어요! 볶음밥 짱
고카소,30,601,3.6,2017.12.14.,2.0,
김성준,21,380,3.4,2017.11.26.,3.0,쭈꾸미
채기정,15,91,4.1,2016.09.13.,3.0,볶음밥에 날치알로 덮어줌
