,연도,지역명,노령화지수,인구성장률(%)
114,2023,양주시,147.2207429103981,0.8998334423295062
115,2023,양평군,311.18717348225545,2.6806308284665485
116,2023,여주시,261.34461595685326,0.9032700508049992
117,2023,연천군,329.9837486457205,-0.0962139873134933
118,2023,오산시,84.28798846604391,0.4679911464508168
119,2023,용인시,115.56822833589769,0.6186420210781413
120,2023,의왕시,146.3209094508229,0.1288852242957809
121,2023,의정부시,163.3258554134077,0.89840709887094
122,2023,이천시,131.45529693278223,1.7612820033236332
123,2023,파주시,113.11528929912298,2.718924346738524
124,2023,평택시,96.0378208014408,3.954696197878508
125,2023,포천시,267.0899134989287,-0.2793631837075894
126,2023,하남시,92.73140487629831,5.664802235931894
127,2023,화성시,60.35028146464907,3.0004623029236965
128,2024,가평군,391.1290322580645,0.899389576080839
