년월,출발지코드,도착지코드,종합 유입인구
202007,경기도외,의정부시,4.32
202007,경기도외,안양시,14.930000000000001
202007,경기도외,부천시,18.37
202007,경기도외,광명시,3.87
202007,용인시,성남시,70080.55
202007,용인시,의정부시,781.61
202007,용인시,안양시,4641.339999999999
202007,용인시,부천시,1738.6499999999999
202007,용인시,광명시,1071.24
202007,용인시,평택시,5833.13
202007,용인시,동두천시,141.39000000000004
202007,용인시,안산시,3576.03
202007,용인시,고양시,2393.3799999999997
202007,용인시,과천시,937.9999999999999
202007,용인시,구리시,590.49
202007,용인시,남양주시,2227.79
202007,용인시,오산시,3016.2000000000003
202007,용인시,시흥시,2102.53
202007,용인시,군포시,1702.7099999999998
202007,용인시,의왕시,1890.4
202007,용인시,하남시,2237.42
202007,용인시,용인시,943233.47
202007,용인시,파주시,1080.7
202007,용인시,이천시,10016.490000000002
202007,용인시,안성시,6035.700000000001
202007,용인시,김포시,1043.21
202007,용인시,화성시,24819.670000000002
202007,용인시,광주시,13555.289999999999
202007,용인시,양주시,595.8499999999999
202007,용인시,포천시,868.4500000000002
202007,용인시,여주시,2551.44
202007,용인시,연천군,185.16
202007,용인시,가평군,1875.35
202007,용인시,양평군,1764.89
202007,파주시,수원시,829.91
202007,파주시,성남시,869.71
202007,파주시,의정부시,1290.54
202007,파주시,안양시,628.6500000000001
202007,경기도외,과천시,2.3800000000000003
202007,경기도외,구리시,16.62
202007,경기도외,남양주시,31.960000000000004
202007,경기도외,오산시,24.960000000000004
202007,경기도외,시흥시,34.14
202007,경기도외,군포시,46.31999999999999
202007,경기도외,의왕시,22.57
202007,경기도외,하남시,20.47
202007,경기도외,용인시,103.19
202007,경기도외,파주시,29.39
202007,경기도외,이천시,21.939999999999998
202007,경기도외,안성시,40.17
202007,경기도외,김포시,23.810000000000006
202007,경기도외,화성시,103.89
202007,경기도외,광주시,26.569999999999997
202007,경기도외,양주시,9.61
202007,경기도외,포천시,15.98
202007,경기도외,여주시,19.27
202007,경기도외,연천군,3.4000000000000004
202007,경기도외,가평군,15.310000000000002
202007,경기도외,양평군,10.2
202007,경기도외,수원시,101.53
202007,경기도외,성남시,58.39
202007,경기도외,의정부시,16.270000000000003
202007,경기도외,안양시,50.48
202007,경기도외,부천시,71.27
202007,경기도외,광명시,31.880000000000003
202007,경기도외,평택시,71.84
202007,경기도외,동두천시,4.0600000000000005
202007,경기도외,안산시,69.78
202007,경기도외,고양시,43.06
202007,경기도외,과천시,2.9200000000000004
202007,경기도외,구리시,4.36
202007,경기도외,남양주시,35.93000000000001
202007,경기도외,오산시,24.39
202007,경기도외,시흥시,45.480000000000004
202007,경기도외,군포시,25.529999999999998
202007,경기도외,의왕시,11.379999999999999
202007,경기도외,하남시,16.939999999999998
202007,경기도외,용인시,71.41
202007,경기도외,파주시,21.220000000000002
202007,경기도외,이천시,23.529999999999998
202007,경기도외,안성시,16.21
202007,경기도외,김포시,23.880000000000003
202007,경기도외,화성시,77.67999999999999
202007,경기도외,광주시,17.830000000000002
202007,경기도외,양주시,14.399999999999999
202007,경기도외,포천시,9.64
202007,경기도외,여주시,8.23
202007,경기도외,연천군,4.600000000000001
202007,경기도외,가평군,11.96
202007,경기도외,양평군,9.41
202007,경기도외,수원시,63.00999999999999
202007,경기도외,성남시,30.85
202007,경기도외,의정부시,12.480000000000002
202007,경기도외,안양시,30.65
202007,경기도외,오산시,16.880000000000003
202007,경기도외,시흥시,11.439999999999998
202007,경기도외,군포시,5.35
202007,경기도외,의왕시,7.82
202007,경기도외,하남시,22.16
202005,경기도외,광명시,17196.379999999997
202005,경기도외,평택시,993.99
202005,경기도외,동두천시,114.23999999999998
202005,경기도외,안산시,2731.9400000000005
202005,경기도외,고양시,3629.61
202005,경기도외,과천시,735.2300000000001
202005,경기도외,구리시,283.06
202005,경기도외,남양주시,1059.99
202005,경기도외,오산시,351.90999999999997
202005,경기도외,시흥시,5642.149999999999
202005,경기도외,군포시,1104.3500000000001
202005,경기도외,의왕시,659.61
202005,경기도외,하남시,658.62
202005,경기도외,용인시,1846.39
202005,경기도외,파주시,1987.4600000000003
202005,경기도외,이천시,587.5699999999999
202005,경기도외,안성시,453.14
202005,경기도외,김포시,2713.7
202005,경기도외,화성시,2693.609999999999
202005,경기도외,광주시,691.86
202005,경기도외,양주시,503.85
202005,경기도외,포천시,608.39
202005,경기도외,여주시,400.55
202005,경기도외,연천군,222.32999999999996
202005,경기도외,가평군,736.9899999999999
202005,경기도외,양평군,620.54
202005,경기도외,수원시,1857.6999999999996
202005,경기도외,성남시,1647.8199999999997
202005,경기도외,의정부시,270.29
202005,경기도외,안양시,6511.23
202005,경기도외,부천시,2330.86
202005,경기도외,광명시,14232.06
202005,경기도외,평택시,681.4
202005,경기도외,동두천시,56.66
202005,경기도외,안산시,1942.41
202005,경기도외,고양시,1557.53
202005,경기도외,과천시,466.5700000000001
202005,경기도외,구리시,141.88
202005,경기도외,남양주시,587.8199999999999
202005,경기도외,광명시,52.720000000000006
202005,경기도외,평택시,134.27
202005,경기도외,동두천시,7.8100000000000005
202005,경기도외,안산시,85.03
202005,경기도외,고양시,154.28
202005,경기도외,과천시,17.12
202005,경기도외,구리시,22.860000000000003
202005,경기도외,남양주시,72.93
202005,경기도외,오산시,35.1
202005,경기도외,시흥시,61.92
202005,경기도외,군포시,24.229999999999997
202005,경기도외,의왕시,22.049999999999997
202005,경기도외,하남시,54.04
202005,경기도외,용인시,249.48
202005,경기도외,파주시,71.41999999999999
202005,경기도외,이천시,79.61999999999999
202005,경기도외,안성시,46.98
202004,경기도외,이천시,14.31
202004,경기도외,안성시,4.839999999999999
202004,경기도외,김포시,8.87
202004,경기도외,화성시,20.11
202004,경기도외,광주시,6.4
202004,경기도외,양주시,4.2
202004,경기도외,포천시,4.48
202004,경기도외,여주시,5.18
202004,경기도외,연천군,0.18
202004,경기도외,가평군,2.88
202004,경기도외,양평군,2.9099999999999997
202004,경기도외,수원시,27.950000000000006
202004,경기도외,성남시,28.13
202004,경기도외,의정부시,7.289999999999999
202004,경기도외,안양시,16.61
202004,경기도외,부천시,16.919999999999998
202004,경기도외,광명시,5.610000000000001
202004,경기도외,평택시,12.59
202004,경기도외,동두천시,0.9600000000000001
202004,경기도외,안산시,21.529999999999998
202004,경기도외,고양시,21.65
202004,경기도외,과천시,1.51
202004,경기도외,구리시,3.85
202004,경기도외,남양주시,16.7
202004,경기도외,오산시,4.56
202004,경기도외,시흥시,12.17
202004,경기도외,군포시,5.2299999999999995
202004,경기도외,의왕시,3.2
202004,경기도외,하남시,13.55
202004,경기도외,용인시,33.97
202004,경기도외,파주시,6.410000000000001
202004,경기도외,이천시,9.560000000000002
202004,경기도외,안성시,6.83
202004,경기도외,김포시,8.29
202004,경기도외,화성시,28.619999999999997
202004,경기도외,광주시,11.690000000000001
202004,경기도외,양주시,11.68
202004,경기도외,포천시,6.239999999999999
202004,경기도외,여주시,4.829999999999999
202004,경기도외,연천군,1.48
202004,경기도외,가평군,3.49
202004,경기도외,양평군,3.2299999999999995
202004,경기도외,수원시,16.78
202004,경기도외,성남시,9.35
202004,경기도외,의정부시,3.02
202004,경기도외,안양시,6.340000000000002
202004,경기도외,부천시,6.01
202004,경기도외,광명시,2.7700000000000005
202004,경기도외,평택시,12.490000000000002
202004,경기도외,동두천시,0.9400000000000001
202004,경기도외,안산시,8.21
202004,경기도외,고양시,19.45
202004,경기도외,과천시,0.38
202004,경기도외,구리시,4.14
202004,경기도외,남양주시,13.52
202004,경기도외,오산시,2.1500000000000004
202004,경기도외,시흥시,7.199999999999999
202004,경기도외,군포시,4.21
202004,경기도외,의왕시,1.06
202004,경기도외,하남시,7.41
202004,경기도외,용인시,17.57
202004,경기도외,파주시,3.86
202004,경기도외,이천시,4.800000000000001
202004,경기도외,안성시,6.510000000000001
202007,경기도외,안양시,94.41
202007,경기도외,부천시,173.95000000000002
202007,경기도외,광명시,62.90999999999998
202007,경기도외,평택시,157.12
202007,경기도외,동두천시,5.2299999999999995
202007,경기도외,안산시,158.73
202007,경기도외,고양시,142.36
202007,경기도외,과천시,8.719999999999999
202007,경기도외,구리시,15.900000000000002
202007,경기도외,남양주시,69.33000000000001
202007,경기도외,오산시,36.5
202007,경기도외,시흥시,84.39
202007,경기도외,군포시,41.06
202007,경기도외,의왕시,25.220000000000002
202007,경기도외,하남시,35.269999999999996
202007,경기도외,용인시,131.15
202007,경기도외,파주시,41.85000000000001
202007,경기도외,이천시,20.32
202007,경기도외,안성시,36.0
202007,경기도외,김포시,78.06
202007,경기도외,화성시,153.60999999999999
202007,경기도외,광주시,47.86000000000001
202007,경기도외,양주시,28.09
202007,경기도외,포천시,18.93
202007,경기도외,여주시,14.860000000000001
202007,경기도외,연천군,6.9
202007,경기도외,가평군,31.169999999999998
202007,경기도외,양평군,15.99
202007,경기도외,수원시,591.4699999999999
202007,경기도외,성남시,447.32
202007,경기도외,의정부시,98.81000000000002
202007,경기도외,안양시,223.23
202007,경기도외,부천시,221.32000000000002
202007,경기도외,광명시,139.12
202007,경기도외,평택시,376.58
202007,경기도외,동두천시,15.4
202007,경기도외,안산시,302.11999999999995
202007,경기도외,평택시,22.32
202007,경기도외,동두천시,3.6399999999999997
202007,경기도외,안산시,17.76
202007,경기도외,고양시,32.58
202007,경기도외,과천시,2.2699999999999996
202007,경기도외,구리시,1.8600000000000003
202007,경기도외,남양주시,11.22
202007,경기도외,오산시,5.95
202007,경기도외,시흥시,10.0
202007,경기도외,군포시,5.779999999999999
202007,경기도외,의왕시,2.71
202007,경기도외,하남시,10.27
202007,경기도외,용인시,32.03999999999999
202007,경기도외,파주시,9.139999999999999
202007,경기도외,이천시,13.979999999999999
202007,경기도외,안성시,3.9400000000000004
202007,경기도외,김포시,13.49
202007,경기도외,화성시,33.6
202007,경기도외,광주시,11.01
202007,경기도외,양주시,4.449999999999999
202007,경기도외,포천시,4.85
202007,경기도외,여주시,5.169999999999999
202007,경기도외,연천군,1.7200000000000002
202007,경기도외,용인시,51.06000000000001
202007,경기도외,파주시,17.48
202007,경기도외,이천시,15.7
202007,경기도외,안성시,24.409999999999997
202007,경기도외,김포시,14.819999999999999
202007,경기도외,화성시,47.760000000000005
202007,경기도외,광주시,16.16
202007,경기도외,양주시,10.899999999999999
202007,경기도외,포천시,3.94
202007,경기도외,여주시,11.129999999999999
202007,경기도외,연천군,5.14
202007,경기도외,가평군,6.789999999999999
202007,경기도외,양평군,7.069999999999999
202007,경기도외,수원시,52.56
202007,경기도외,성남시,47.47
202007,경기도외,의정부시,11.070000000000002
202007,경기도외,안양시,22.93
202007,경기도외,부천시,23.560000000000002
202007,경기도외,광명시,15.61
202007,경기도외,평택시,41.92000000000001
202007,경기도외,동두천시,2.0900000000000003
202007,경기도외,안산시,33.53
202007,경기도외,고양시,36.900000000000006
202007,경기도외,과천시,4.45
202007,경기도외,구리시,8.200000000000001
202007,경기도외,남양주시,26.700000000000003
202007,경기도외,오산시,15.909999999999998
202007,경기도외,시흥시,23.689999999999994
202007,경기도외,군포시,10.17
202007,경기도외,의왕시,7.789999999999999
202007,경기도외,하남시,14.609999999999998
202007,경기도외,용인시,70.29000000000002
202007,경기도외,파주시,18.41
202007,경기도외,이천시,16.849999999999998
202007,경기도외,안성시,18.71
202007,경기도외,김포시,21.52
202007,경기도외,화성시,50.53999999999999
202007,경기도외,광주시,15.7
202007,경기도외,양주시,13.62
202007,경기도외,포천시,9.03
202007,경기도외,여주시,7.16
202007,경기도외,연천군,2.0999999999999996
202007,경기도외,가평군,8.15
202007,경기도외,양평군,7.72
202007,경기도외,수원시,178.09
202007,경기도외,성남시,174.61
202007,경기도외,의정부시,50.12
202007,경기도외,안양시,74.05999999999999
202007,경기도외,부천시,84.46
202007,경기도외,광명시,43.599999999999994
202007,경기도외,평택시,182.53000000000003
202007,경기도외,동두천시,12.870000000000001
202007,경기도외,안산시,128.78
202007,경기도외,고양시,167.57
202007,경기도외,과천시,12.330000000000002
202007,경기도외,구리시,22.99
202007,경기도외,남양주시,95.8
202007,경기도외,오산시,63.33
202007,경기도외,시흥시,109.5
202007,경기도외,군포시,40.27
202007,경기도외,의왕시,40.33999999999999
202005,경기도외,김포시,61.17
202005,경기도외,화성시,209.98
202005,경기도외,광주시,54.34000000000001
202005,경기도외,양주시,24.71
202005,경기도외,포천시,41.38999999999999
202005,경기도외,여주시,82.66
202005,경기도외,연천군,10.61
202005,경기도외,가평군,37.49
202005,경기도외,양평군,37.37
202005,경기도외,수원시,253.87000000000003
202005,경기도외,성남시,176.63
202005,경기도외,의정부시,43.580000000000005
202005,경기도외,안양시,82.12
202005,경기도외,부천시,92.95000000000002
202005,경기도외,광명시,61.370000000000005
202005,경기도외,평택시,218.00000000000003
202005,경기도외,동두천시,10.23
202005,경기도외,안산시,138.62
202005,경기도외,고양시,161.46999999999997
202005,경기도외,과천시,11.649999999999999
202005,경기도외,구리시,28.79
202005,경기도외,남양주시,99.69999999999999
202005,경기도외,오산시,58.12
202005,경기도외,시흥시,90.41999999999999
202005,경기도외,군포시,37.12
202005,경기도외,의왕시,28.41
202005,경기도외,하남시,71.91
202005,경기도외,용인시,334.72999999999996
202005,경기도외,파주시,97.25
202005,경기도외,이천시,149.35
202005,경기도외,안성시,80.27999999999999
202005,경기도외,김포시,71.83000000000001
202005,경기도외,화성시,314.42999999999995
202005,경기도외,광주시,98.13
202005,경기도외,양주시,43.53
202005,경기도외,포천시,52.38000000000001
202005,경기도외,여주시,102.69000000000001
202005,경기도외,연천군,16.5
202005,경기도외,가평군,46.78999999999999
202005,경기도외,양평군,41.61999999999999
202005,경기도외,수원시,85.77999999999997
202005,경기도외,성남시,65.08
202005,경기도외,의정부시,18.69
202005,경기도외,안양시,37.220000000000006
202005,경기도외,부천시,34.55
202005,경기도외,광명시,17.26
202004,경기도외,김포시,6.93
202004,경기도외,화성시,14.91
202004,경기도외,광주시,5.789999999999999
202004,경기도외,양주시,3.1999999999999997
202004,경기도외,포천시,5.33
202004,경기도외,여주시,4.05
202004,경기도외,연천군,1.26
202004,경기도외,가평군,1.08
202004,경기도외,양평군,2.08
202004,경기도외,수원시,26.23
202004,경기도외,성남시,18.630000000000003
202004,경기도외,의정부시,8.520000000000001
202004,경기도외,안양시,9.75
202004,경기도외,김포시,7.2
202004,경기도외,화성시,17.19
202004,경기도외,광주시,3.73
202004,경기도외,양주시,3.9800000000000004
202004,경기도외,포천시,3.4
202004,경기도외,여주시,3.93
202004,경기도외,연천군,0.24
202005,경기도외,광명시,829.2
202005,경기도외,평택시,1000.8699999999999
202005,경기도외,동두천시,215.19999999999996
202005,경기도외,안산시,1365.6100000000001
202005,경기도외,고양시,2712.3
202005,경기도외,과천시,1014.11
202005,경기도외,구리시,1829.84
202005,경기도외,남양주시,5976.330000000001
202005,경기도외,오산시,352.4699999999999
202005,경기도외,시흥시,938.4
202005,경기도외,군포시,642.66
202005,경기도외,의왕시,702.2699999999999
202005,경기도외,하남시,15780.430000000004
202005,경기도외,용인시,6333.75
202005,경기도외,파주시,1322.9399999999998
202005,경기도외,이천시,2371.0299999999997
202005,경기도외,안성시,789.11
202005,경기도외,김포시,1050.89
202005,경기도외,화성시,3103.67
202005,경기도외,광주시,5376.26
202005,경기도외,양주시,901.55
202005,경기도외,포천시,1526.9400000000003
202005,경기도외,여주시,1632.0200000000002
202005,경기도외,연천군,216.44
202005,경기도외,가평군,1990.08
202005,경기도외,양평군,2814.35
202005,경기도외,수원시,1672.18
202005,경기도외,성남시,7167.6
202005,경기도외,의정부시,1079.43
202005,경기도외,안양시,1036.0800000000002
202005,경기도외,부천시,746.61
202005,경기도외,광명시,471.09
202005,경기도외,평택시,663.5100000000001
202005,경기도외,동두천시,160.1
202005,경기도외,안산시,753.8
202005,경기도외,고양시,1802.5100000000002
202005,경기도외,과천시,409.46999999999997
202005,경기도외,구리시,2462.4500000000003
202005,경기도외,남양주시,6218.96
202005,경기도외,오산시,199.32999999999998
202005,경기도외,시흥시,609.5799999999999
202005,경기도외,군포시,335.62
202005,경기도외,의왕시,338.4000000000001
202005,경기도외,하남시,24376.94
202005,경기도외,용인시,2954.1200000000003
202005,경기도외,파주시,959.92
202005,경기도외,이천시,1921.9199999999998
202005,경기도외,안성시,515.47
202005,경기도외,김포시,661.65
202007,경기도외,안성시,5.4799999999999995
202007,경기도외,김포시,29.28
202007,경기도외,화성시,28.34
202007,경기도외,광주시,36.220000000000006
202007,경기도외,양주시,10.229999999999999
202007,경기도외,포천시,12.14
202007,경기도외,여주시,18.439999999999998
202007,경기도외,연천군,4.04
202007,경기도외,가평군,20.179999999999996
202007,경기도외,양평군,20.91
202007,경기도외,수원시,1377.7900000000002
202007,경기도외,성남시,970.3800000000001
202007,경기도외,의정부시,256.22999999999996
202007,경기도외,안양시,445.62
202007,경기도외,부천시,455.3
202007,경기도외,광명시,243.04
202007,경기도외,평택시,1312.69
202007,경기도외,동두천시,51.83
202007,경기도외,안산시,684.6899999999998
202007,경기도외,고양시,716.5699999999999
202007,경기도외,과천시,58.05
202007,경기도외,구리시,136.47000000000003
202007,경기도외,남양주시,450.87
202007,경기도외,오산시,322.72
202007,경기도외,시흥시,420.12999999999994
202007,경기도외,군포시,227.06
202007,경기도외,의왕시,139.62000000000003
202007,경기도외,하남시,303.88
202007,경기도외,용인시,1690.69
202007,경기도외,파주시,349.0300000000001
202007,경기도외,이천시,1967.4399999999998
202007,경기도외,안성시,1016.5400000000001
202007,경기도외,김포시,285.18000000000006
202007,경기도외,화성시,1348.2500000000002
202007,경기도외,광주시,512.21
202007,경기도외,양주시,166.88
202007,경기도외,포천시,202.78000000000003
202007,경기도외,여주시,530.49
202007,경기도외,연천군,64.49000000000001
202007,경기도외,가평군,431.1
202007,경기도외,양평군,262.31000000000006
202007,경기도외,수원시,494.92
202007,경기도외,성남시,401.98
202007,경기도외,의정부시,111.42999999999999
202007,경기도외,안양시,223.63999999999996
202007,경기도외,부천시,214.14999999999998
202007,경기도외,광명시,103.77
202007,경기도외,평택시,342.96
202007,경기도외,동두천시,18.040000000000003
202007,경기도외,안산시,275.61
202007,경기도외,고양시,302.74999999999994
202007,경기도외,과천시,28.529999999999994
202007,경기도외,고양시,389.88
202007,경기도외,과천시,31.46
202007,경기도외,구리시,70.69000000000001
202007,경기도외,남양주시,210.42000000000004
202007,경기도외,오산시,111.55999999999999
202007,의왕시,안양시,35728.869999999995
202007,의왕시,부천시,493.17
202007,의왕시,광명시,845.75
202007,의왕시,평택시,703.06
202007,의왕시,동두천시,25.099999999999994
202007,의왕시,안산시,2372.7
202007,의왕시,고양시,496.12
202007,의왕시,과천시,2186.4900000000002
202007,의왕시,구리시,76.07000000000001
202007,의왕시,남양주시,320.34
202007,의왕시,오산시,274.04999999999995
202007,의왕시,시흥시,1423.26
202007,의왕시,군포시,10289.2
202007,의왕시,의왕시,149453.89000000004
202007,의왕시,하남시,329.71
202007,의왕시,용인시,2066.04
202007,의왕시,파주시,234.89000000000001
202007,의왕시,이천시,377.65999999999997
202007,의왕시,안성시,304.96000000000004
202007,의왕시,김포시,251.13000000000002
202007,의왕시,화성시,3371.28
202007,의왕시,광주시,499.35
202007,의왕시,양주시,91.59999999999998
202007,의왕시,포천시,146.76999999999998
202007,의왕시,여주시,266.59000000000003
202007,의왕시,연천군,36.580000000000005
202007,의왕시,가평군,305.8399999999999
202007,의왕시,양평군,273.39
202007,하남시,수원시,926.58
202007,하남시,성남시,8392.829999999998
202007,하남시,의정부시,557.0
202007,하남시,안양시,576.9300000000001
202007,하남시,부천시,348.0699999999999
202007,하남시,광명시,222.67000000000002
202007,하남시,평택시,313.46999999999997
202007,하남시,동두천시,61.4
202007,하남시,안산시,434.2600000000001
202007,하남시,고양시,895.1199999999999
202007,하남시,과천시,231.86999999999998
202007,하남시,구리시,1220.5000000000002
202007,하남시,남양주시,4583.089999999999
202007,하남시,오산시,121.51000000000002
202007,하남시,시흥시,322.01
202007,하남시,군포시,177.11
202007,하남시,의왕시,186.68
202007,하남시,하남시,201042.91999999998
202007,하남시,용인시,1704.6300000000003
202007,하남시,파주시,403.93999999999994
202007,하남시,이천시,1106.48
202007,하남시,안성시,289.74
202007,하남시,김포시,344.93
202007,하남시,화성시,767.57
202007,하남시,광주시,4418.98
202007,하남시,양주시,363.7900000000001
202007,하남시,포천시,615.3599999999999
202004,경기도외,부천시,30.840000000000003
202004,경기도외,광명시,7.49
202004,경기도외,평택시,11.249999999999998
202004,경기도외,동두천시,0.38
202004,경기도외,안산시,21.65
202004,경기도외,고양시,18.88
202004,경기도외,과천시,0.43000000000000005
202004,경기도외,구리시,4.45
202004,경기도외,남양주시,9.26
202004,경기도외,오산시,25.170000000000005
202004,경기도외,시흥시,12.749999999999998
202004,경기도외,군포시,3.3899999999999997
202004,경기도외,의왕시,2.45
202004,경기도외,하남시,7.460000000000001
202004,경기도외,용인시,17.82
202004,경기도외,파주시,10.28
202004,경기도외,이천시,7.959999999999999
202004,경기도외,안성시,3.76
202004,경기도외,김포시,34.379999999999995
202004,경기도외,화성시,19.62
202004,경기도외,광주시,8.64
202004,경기도외,양주시,0.96
202004,경기도외,포천시,4.75
202004,경기도외,여주시,3.52
202004,경기도외,연천군,0.33
202004,경기도외,가평군,2.2899999999999996
202004,경기도외,양평군,3.17
202004,경기도외,수원시,208.95000000000002
202004,경기도외,성남시,197.81
202004,경기도외,의정부시,48.699999999999996
202004,경기도외,안양시,78.24
202004,경기도외,부천시,94.61000000000001
202004,경기도외,광명시,56.169999999999995
202004,경기도외,평택시,124.63000000000001
202004,경기도외,동두천시,5.32
202004,경기도외,안산시,108.77999999999999
202004,경기도외,고양시,139.01000000000002
202004,경기도외,과천시,11.559999999999999
202004,경기도외,구리시,41.15
202004,경기도외,남양주시,92.78999999999999
202004,경기도외,오산시,30.77
202004,경기도외,시흥시,102.63000000000002
202004,경기도외,군포시,28.359999999999996
202004,경기도외,의왕시,31.16
202004,경기도외,하남시,59.93999999999999
202004,경기도외,용인시,221.13999999999996
202004,경기도외,파주시,70.69
202004,경기도외,이천시,83.71
202004,경기도외,안성시,55.45
202004,경기도외,김포시,93.80999999999999
202004,경기도외,화성시,242.91999999999996
202004,경기도외,광주시,63.449999999999996
202004,경기도외,양주시,32.510000000000005
202004,경기도외,포천시,29.540000000000003
202004,경기도외,여주시,50.48
202004,경기도외,김포시,4.81
202004,경기도외,화성시,7.7700000000000005
202004,경기도외,광주시,3.8699999999999997
202004,경기도외,양주시,2.15
202004,경기도외,포천시,2.45
202004,경기도외,여주시,1.6200000000000003
202004,경기도외,연천군,1.77
202005,경기도외,화성시,1650.0300000000002
202005,경기도외,광주시,4013.27
202005,경기도외,양주시,715.74
202005,경기도외,포천시,1278.6499999999999
202005,경기도외,여주시,1041.9800000000002
202005,경기도외,연천군,193.49999999999994
202005,경기도외,가평군,1463.64
202005,경기도외,양평군,2323.49
202005,경기도외,수원시,21.27
202005,경기도외,성남시,19.910000000000004
202004,경기도외,김포시,19.060000000000002
202004,경기도외,화성시,78.95
202004,경기도외,광주시,19.23
202004,경기도외,양주시,9.719999999999999
202004,경기도외,포천시,16.86
202004,경기도외,여주시,10.370000000000001
202004,경기도외,연천군,3.9
202004,경기도외,가평군,3.8699999999999997
202004,경기도외,양평군,13.620000000000001
202004,경기도외,수원시,156.04
202004,경기도외,성남시,93.6
202004,경기도외,의정부시,23.469999999999995
202004,경기도외,안양시,48.91000000000001
202004,경기도외,부천시,47.49
202004,경기도외,광명시,29.099999999999998
202004,경기도외,평택시,86.75000000000003
202004,경기도외,동두천시,3.54
202004,경기도외,안산시,78.24999999999999
202004,경기도외,고양시,84.00999999999999
202004,경기도외,과천시,4.23
202004,경기도외,구리시,12.280000000000001
202004,경기도외,남양주시,52.500000000000014
202004,경기도외,오산시,28.63
202004,경기도외,시흥시,44.17999999999999
202004,경기도외,군포시,47.13000000000001
202004,경기도외,의왕시,16.6
202004,경기도외,하남시,29.56
202004,경기도외,용인시,143.50999999999996
202004,경기도외,파주시,35.14
202004,경기도외,이천시,31.650000000000002
202004,경기도외,안성시,41.28
202004,경기도외,김포시,55.08
202004,경기도외,화성시,162.62
202004,경기도외,광주시,34.43
202004,경기도외,양주시,19.02
202004,경기도외,포천시,20.159999999999993
202004,경기도외,여주시,22.020000000000003
202004,경기도외,연천군,3.84
202004,경기도외,가평군,6.97
202004,경기도외,양평군,11.26
202004,경기도외,수원시,20.3
202004,경기도외,성남시,8.79
202004,경기도외,의정부시,3.1300000000000003
202004,경기도외,안양시,28.169999999999998
202004,경기도외,부천시,10.129999999999999
202004,경기도외,광명시,5.489999999999999
202004,경기도외,평택시,11.18
202004,경기도외,동두천시,0.18
202004,경기도외,안산시,8.63
202004,경기도외,고양시,29.99
202007,파주시,부천시,1551.06
202007,파주시,광명시,399.88000000000005
202007,파주시,평택시,459.47999999999996
202007,파주시,동두천시,535.59
202007,파주시,안산시,696.6299999999998
202007,파주시,고양시,51722.52
202007,파주시,과천시,119.47999999999999
202007,파주시,구리시,249.95
202007,파주시,남양주시,1079.6299999999999
202007,파주시,오산시,169.32
202007,파주시,시흥시,698.9100000000001
202007,파주시,군포시,216.23
202007,파주시,의왕시,149.37
202007,파주시,하남시,396.5799999999999
202007,파주시,용인시,870.0699999999999
202007,파주시,파주시,405780.55
202007,파주시,이천시,344.68000000000006
202007,파주시,안성시,236.6
202007,파주시,김포시,3354.06
202007,파주시,화성시,819.5
202007,파주시,광주시,404.49999999999994
202007,파주시,양주시,2878.23
202007,파주시,포천시,1142.87
202007,파주시,여주시,205.54999999999998
202007,파주시,연천군,2070.72
202007,경기도외,평택시,31.11
202007,경기도외,동두천시,8.440000000000001
202007,경기도외,안산시,41.919999999999995
202007,경기도외,고양시,76.85
202007,경기도외,과천시,4.27
202007,경기도외,구리시,33.51
202007,경기도외,남양주시,76.44999999999999
202007,경기도외,오산시,6.800000000000001
202007,경기도외,시흥시,32.339999999999996
202007,경기도외,군포시,14.620000000000001
202007,경기도외,의왕시,6.460000000000001
202007,경기도외,하남시,57.419999999999995
202007,경기도외,용인시,91.24
202007,경기도외,파주시,49.540000000000006
202007,경기도외,이천시,35.63
202007,경기도외,안성시,18.08
202007,경기도외,김포시,27.28
202007,경기도외,화성시,39.42
202007,경기도외,광주시,41.150000000000006
202007,경기도외,양주시,22.07
202007,경기도외,포천시,35.96
202007,경기도외,여주시,28.82
202007,경기도외,연천군,6.490000000000001
202007,경기도외,가평군,47.91
202007,경기도외,양평군,58.97
202007,경기도외,수원시,46.93
202007,경기도외,성남시,50.09
202007,경기도외,의정부시,40.25999999999999
202007,경기도외,안양시,35.099999999999994
202007,경기도외,부천시,47.3
202007,경기도외,광명시,12.65
202007,경기도외,평택시,18.429999999999996
202007,경기도외,동두천시,5.0200000000000005
202005,경기도외,하남시,2230.9300000000003
202005,경기도외,용인시,1965.1299999999999
202005,경기도외,파주시,1962.0200000000002
202005,경기도외,이천시,946.28
202005,경기도외,안성시,369.95000000000005
202005,경기도외,김포시,1016.01
202005,경기도외,화성시,1155.6
202005,경기도외,광주시,1204.66
202005,경기도외,양주시,4175.58
202005,경기도외,포천시,4940.659999999999
202005,경기도외,여주시,638.75
202005,경기도외,연천군,631.45
202005,경기도외,가평군,1891.2099999999998
202005,경기도외,양평군,1707.46
202005,경기도외,수원시,1098.44
202005,경기도외,성남시,2039.8700000000001
202005,경기도외,의정부시,1295.05
202005,경기도외,안양시,1032.63
202005,경기도외,부천시,1595.7400000000002
202005,경기도외,광명시,671.84
202005,경기도외,평택시,544.0899999999999
202005,경기도외,동두천시,182.01000000000002
202005,경기도외,안산시,872.12
202005,경기도외,고양시,33475.68000000001
202005,경기도외,과천시,367.75000000000006
202005,경기도외,구리시,408.36999999999995
202005,경기도외,남양주시,1724.35
